Power;Pressure;Point1_EtchRateO;Point2_EtchRateO;Point3_EtchRateO;Point4_EtchRateO;Point5_EtchRateO;Point6_EtchRateO;Point7_EtchRateO;Point8_EtchRateO;Point9_EtchRateO;Point10_EtchRateO
1147.6;0.061002;0.293;0.294;0.289;0.275;0.25;0.214;0.168;0.121;0.0815;0.0527
1228.5;0.064157;0.301;0.302;0.296;0.282;0.257;0.22;0.173;0.124;0.0834;0.0539
1841.7;0.011885;0.326;0.327;0.324;0.32;0.311;0.296;0.272;0.244;0.215;0.192
706.3;0.01521;0.26;0.259;0.252;0.24;0.223;0.198;0.169;0.137;0.108;0.0844
1085;0.03162;0.327;0.33;0.327;0.318;0.302;0.273;0.232;0.183;0.134;0.0927
1891;0.016577;0.336;0.339;0.339;0.339;0.335;0.325;0.302;0.271;0.232;0.197
1876.2;0.033966;0.352;0.354;0.355;0.355;0.353;0.34;0.314;0.269;0.212;0.156
1014.9;0.029558;0.324;0.323;0.321;0.312;0.294;0.265;0.225;0.177;0.13;0.0904
687.2;0.048899;0.225;0.224;0.218;0.203;0.181;0.152;0.118;0.0847;0.0567;0.0366
1595.9;0.035046;0.349;0.35;0.351;0.35;0.342;0.324;0.29;0.24;0.183;0.131
1097.4;0.03274;0.328;0.33;0.327;0.319;0.303;0.273;0.232;0.182;0.132;0.0913
1624.7;0.039124;0.351;0.354;0.356;0.352;0.345;0.324;0.288;0.235;0.175;0.123
983.7;0.034476;0.317;0.318;0.314;0.303;0.283;0.251;0.209;0.16;0.114;0.077
1328.4;0.047469;0.337;0.341;0.339;0.329;0.311;0.279;0.232;0.177;0.123;0.0815
1324;0.058317;0.327;0.329;0.325;0.313;0.289;0.252;0.203;0.148;0.101;0.0653
995.6;0.045451;0.304;0.303;0.298;0.284;0.262;0.227;0.182;0.135;0.0919;0.06
1429.2;0.026371;0.34;0.34;0.342;0.34;0.332;0.314;0.282;0.238;0.186;0.139
1041;0.037873;0.32;0.32;0.316;0.306;0.287;0.254;0.21;0.16;0.113;0.0757
1634.8;0.035946;0.35;0.352;0.353;0.351;0.345;0.327;0.293;0.242;0.184;0.132
1120.9;0.031554;0.329;0.332;0.33;0.322;0.307;0.278;0.238;0.189;0.138;0.0963
1238.5;0.064692;0.302;0.302;0.296;0.282;0.258;0.22;0.173;0.125;0.0834;0.0539
1542.1;0.030817;0.342;0.346;0.347;0.346;0.34;0.322;0.29;0.243;0.188;0.137
991.6;0.022347;0.321;0.321;0.316;0.308;0.291;0.265;0.229;0.186;0.142;0.104
1756.7;0.039882;0.356;0.359;0.36;0.357;0.351;0.333;0.299;0.247;0.186;0.132
1608.6;0.019806;0.336;0.341;0.341;0.339;0.333;0.319;0.294;0.257;0.212;0.17
547.9;0.052877;0.172;0.172;0.167;0.155;0.138;0.115;0.0882;0.0629;0.042;0.0273
1035.3;0.027837;0.326;0.325;0.323;0.314;0.298;0.27;0.231;0.184;0.136;0.0965
922.3;0.060643;0.246;0.245;0.241;0.227;0.204;0.172;0.134;0.0963;0.0646;0.0418
845.6;0.064095;0.216;0.216;0.211;0.2;0.179;0.151;0.117;0.0837;0.0562;0.0365
1436.9;0.02312;0.338;0.34;0.34;0.338;0.331;0.314;0.283;0.241;0.192;0.148
1385.9;0.048006;0.341;0.346;0.343;0.334;0.318;0.286;0.239;0.183;0.128;0.0849
571.3;0.010196;0.138;0.136;0.135;0.127;0.119;0.109;0.0979;0.0847;0.0717;0.0618
1023.2;0.046215;0.306;0.306;0.301;0.287;0.265;0.23;0.185;0.137;0.0935;0.0609
1177;0.06653;0.284;0.284;0.278;0.265;0.24;0.204;0.159;0.114;0.0765;0.0495
861.4;0.015226;0.288;0.287;0.281;0.269;0.253;0.228;0.197;0.162;0.129;0.103
1572.6;0.023533;0.34;0.342;0.342;0.342;0.337;0.323;0.294;0.254;0.206;0.159
922.3;0.022047;0.314;0.313;0.308;0.299;0.28;0.254;0.217;0.175;0.133;0.0975
1596.6;0.028208;0.344;0.345;0.347;0.346;0.341;0.326;0.297;0.253;0.199;0.149
706.6;0.050757;0.224;0.223;0.217;0.203;0.182;0.152;0.118;0.0847;0.0565;0.0366
1755.1;0.022909;0.34;0.342;0.343;0.344;0.342;0.331;0.307;0.269;0.222;0.176
707.9;0.037468;0.264;0.262;0.255;0.241;0.217;0.185;0.147;0.108;0.0737;0.0482
1382.3;0.041021;0.344;0.346;0.345;0.339;0.326;0.298;0.256;0.201;0.145;0.0985
1049.2;0.035576;0.324;0.323;0.32;0.311;0.292;0.26;0.217;0.168;0.12;0.0807
1710.1;0.039432;0.354;0.357;0.358;0.355;0.349;0.331;0.295;0.243;0.183;0.129
1255.7;0.021253;0.332;0.335;0.333;0.328;0.316;0.296;0.264;0.222;0.176;0.134
1234.4;0.016289;0.323;0.325;0.322;0.314;0.302;0.282;0.251;0.214;0.175;0.141
1029.7;0.017729;0.315;0.315;0.311;0.303;0.287;0.264;0.23;0.191;0.151;0.118
1174.2;0.030061;0.333;0.335;0.333;0.327;0.313;0.288;0.248;0.2;0.149;0.105
563.4;0.018466;0.24;0.237;0.23;0.218;0.199;0.175;0.144;0.113;0.0845;0.0629
783.8;0.062144;0.207;0.207;0.202;0.191;0.171;0.144;0.111;0.0797;0.0535;0.0347
1379.7;0.037494;0.343;0.345;0.344;0.34;0.328;0.303;0.262;0.209;0.153;0.106
1512.7;0.025783;0.34;0.341;0.344;0.342;0.336;0.32;0.291;0.247;0.196;0.148
1041.5;0.021052;0.322;0.323;0.319;0.311;0.295;0.27;0.236;0.194;0.151;0.113
1716.7;0.017436;0.338;0.338;0.339;0.338;0.333;0.32;0.296;0.262;0.22;0.183
528.9;0.019081;0.231;0.229;0.222;0.209;0.19;0.166;0.137;0.106;0.0786;0.0578
625.8;0.05212;0.197;0.197;0.191;0.178;0.158;0.132;0.102;0.0729;0.0486;0.0315
1962.2;0.034066;0.353;0.356;0.356;0.357;0.355;0.344;0.319;0.275;0.219;0.163
1477;0.024953;0.339;0.341;0.343;0.34;0.334;0.317;0.287;0.244;0.194;0.147
846.9;0.02766;0.306;0.305;0.3;0.287;0.267;0.237;0.198;0.154;0.111;0.0773
1105.2;0.041974;0.323;0.323;0.32;0.309;0.289;0.256;0.211;0.16;0.111;0.0739
683;0.019813;0.273;0.272;0.265;0.252;0.233;0.205;0.172;0.136;0.102;0.0748
902.7;0.01115;0.248;0.25;0.244;0.233;0.218;0.198;0.175;0.15;0.126;0.106
886.8;0.010075;0.223;0.222;0.217;0.207;0.195;0.178;0.158;0.138;0.117;0.101
997.5;0.040032;0.312;0.312;0.308;0.296;0.275;0.241;0.197;0.148;0.103;0.0683
728.4;0.065051;0.185;0.185;0.181;0.171;0.153;0.129;0.0997;0.0714;0.048;0.0313
1022;0.066752;0.249;0.249;0.244;0.231;0.209;0.176;0.137;0.0979;0.0656;0.0425
682.5;0.030601;0.272;0.27;0.263;0.249;0.226;0.195;0.157;0.118;0.0827;0.0554
641.4;0.030973;0.261;0.259;0.252;0.237;0.214;0.184;0.147;0.11;0.0765;0.051
1098.5;0.015375;0.315;0.313;0.309;0.299;0.285;0.262;0.232;0.196;0.159;0.129
571.1;0.026629;0.247;0.247;0.238;0.224;0.202;0.173;0.14;0.106;0.0744;0.0507
1013.6;0.032709;0.321;0.323;0.319;0.309;0.291;0.26;0.218;0.17;0.122;0.0834
1692;0.018755;0.338;0.34;0.341;0.339;0.335;0.322;0.298;0.263;0.22;0.18
1317.4;0.033566;0.339;0.342;0.341;0.337;0.326;0.3;0.262;0.211;0.157;0.11
1840.4;0.024934;0.341;0.343;0.346;0.347;0.345;0.335;0.313;0.276;0.227;0.178
582.2;0.053914;0.179;0.179;0.173;0.162;0.144;0.12;0.0924;0.066;0.044;0.0286
955.5;0.028403;0.319;0.318;0.314;0.304;0.286;0.256;0.217;0.17;0.124;0.087
569.3;0.038372;0.223;0.22;0.213;0.199;0.176;0.148;0.115;0.0837;0.0565;0.0367
793.2;0.049508;0.25;0.25;0.244;0.229;0.206;0.174;0.136;0.0979;0.0656;0.0424
1582.6;0.036238;0.349;0.351;0.352;0.35;0.342;0.323;0.287;0.236;0.178;0.127
1816.7;0.011409;0.321;0.322;0.319;0.315;0.305;0.289;0.266;0.239;0.21;0.188
1373.6;0.034645;0.343;0.344;0.344;0.34;0.329;0.305;0.267;0.216;0.16;0.112
606;0.060421;0.166;0.167;0.163;0.153;0.137;0.114;0.0883;0.0632;0.0424;0.0276
928.9;0.060499;0.248;0.247;0.243;0.229;0.206;0.174;0.135;0.0972;0.0652;0.0422
1315.5;0.031401;0.338;0.342;0.341;0.337;0.326;0.302;0.265;0.216;0.162;0.115
1149.9;0.033951;0.331;0.333;0.331;0.323;0.308;0.279;0.237;0.187;0.136;0.0935
1205.9;0.025059;0.333;0.335;0.334;0.328;0.316;0.293;0.258;0.213;0.164;0.121
1341.1;0.069777;0.308;0.308;0.302;0.287;0.262;0.224;0.175;0.126;0.0838;0.0539
903.6;0.048236;0.28;0.279;0.273;0.258;0.235;0.2;0.158;0.115;0.0779;0.0504
1255.8;0.062788;0.309;0.311;0.305;0.291;0.266;0.229;0.181;0.13;0.0875;0.0565
1470.2;0.037792;0.346;0.348;0.349;0.345;0.335;0.312;0.273;0.22;0.162;0.113
961.6;0.026471;0.319;0.319;0.315;0.305;0.287;0.259;0.221;0.175;0.13;0.092
708.1;0.038442;0.262;0.26;0.253;0.238;0.215;0.182;0.144;0.106;0.0721;0.0471
1213.4;0.011796;0.296;0.295;0.29;0.283;0.269;0.248;0.221;0.191;0.162;0.14
1043.7;0.023713;0.324;0.326;0.322;0.314;0.299;0.273;0.236;0.192;0.146;0.107
1670.4;0.033974;0.348;0.351;0.351;0.351;0.346;0.329;0.298;0.25;0.193;0.14
700.3;0.059917;0.192;0.192;0.188;0.177;0.158;0.132;0.102;0.0733;0.0492;0.0319
532.3;0.043599;0.195;0.193;0.187;0.174;0.154;0.127;0.0987;0.0709;0.0474;0.0306
1339.8;0.043942;0.342;0.343;0.341;0.333;0.318;0.288;0.243;0.188;0.133;0.0889
951.2;0.045908;0.295;0.294;0.289;0.275;0.251;0.216;0.173;0.127;0.0864;0.0562
1971.4;0.038665;0.358;0.362;0.364;0.362;0.358;0.346;0.317;0.269;0.208;0.152
929.9;0.030449;0.315;0.315;0.31;0.299;0.28;0.249;0.208;0.162;0.116;0.08
1396.3;0.026935;0.34;0.34;0.342;0.339;0.331;0.312;0.279;0.234;0.181;0.134
1826;0.022732;0.34;0.342;0.344;0.345;0.344;0.334;0.311;0.275;0.228;0.182
1915.6;0.02503;0.341;0.343;0.347;0.348;0.347;0.338;0.317;0.281;0.233;0.184
1323.7;0.022807;0.335;0.337;0.336;0.333;0.324;0.305;0.272;0.229;0.181;0.138
1365.1;0.041544;0.344;0.345;0.344;0.337;0.323;0.295;0.252;0.198;0.142;0.0959
538.8;0.028291;0.236;0.234;0.226;0.211;0.189;0.161;0.129;0.0964;0.067;0.0451
1169.8;0.060031;0.3;0.301;0.296;0.282;0.257;0.221;0.174;0.126;0.0847;0.0548
1469.5;0.014775;0.331;0.33;0.328;0.322;0.312;0.294;0.268;0.233;0.197;0.165
1281.8;0.034054;0.338;0.34;0.339;0.334;0.322;0.295;0.256;0.205;0.151;0.105
1058.5;0.064;0.266;0.267;0.261;0.248;0.224;0.189;0.148;0.106;0.071;0.0459
1744.3;0.023513;0.341;0.343;0.344;0.345;0.342;0.331;0.306;0.269;0.221;0.174
1773.6;0.024057;0.341;0.343;0.345;0.345;0.343;0.332;0.309;0.271;0.223;0.175
1058.8;0.065983;0.26;0.26;0.255;0.241;0.218;0.184;0.144;0.103;0.0689;0.0446
1389.8;0.049029;0.342;0.346;0.343;0.334;0.317;0.284;0.237;0.181;0.126;0.0833
1808.8;0.026824;0.344;0.345;0.348;0.348;0.347;0.336;0.312;0.273;0.22;0.171
1900.3;0.017065;0.338;0.339;0.34;0.34;0.337;0.327;0.304;0.273;0.233;0.198
810.2;0.044582;0.27;0.268;0.262;0.247;0.223;0.19;0.15;0.109;0.074;0.0479
1480.8;0.017659;0.336;0.335;0.335;0.332;0.324;0.308;0.279;0.243;0.2;0.163
608.1;0.019894;0.255;0.254;0.247;0.233;0.214;0.187;0.156;0.122;0.0903;0.0658
1110.1;0.053316;0.305;0.306;0.3;0.287;0.264;0.227;0.181;0.133;0.0899;0.0583
1500.4;0.011668;0.312;0.312;0.309;0.303;0.291;0.273;0.247;0.217;0.188;0.165
1900.6;0.025964;0.343;0.345;0.347;0.349;0.347;0.339;0.317;0.28;0.23;0.18
1226.8;0.011474;0.292;0.293;0.288;0.28;0.266;0.245;0.219;0.191;0.163;0.14
1125.6;0.057053;0.299;0.3;0.294;0.281;0.257;0.22;0.174;0.126;0.0854;0.0553
1957.7;0.015831;0.336;0.339;0.34;0.337;0.334;0.324;0.303;0.272;0.236;0.202
1796.2;0.012789;0.329;0.33;0.33;0.325;0.317;0.302;0.277;0.248;0.216;0.19
1083.3;0.013732;0.301;0.303;0.298;0.288;0.274;0.251;0.221;0.188;0.155;0.128
1182.1;0.057353;0.308;0.309;0.304;0.291;0.267;0.23;0.183;0.133;0.0899;0.0582
870;0.056532;0.246;0.246;0.24;0.227;0.204;0.172;0.134;0.0964;0.0647;0.0417
1337.4;0.067474;0.313;0.314;0.308;0.293;0.268;0.23;0.181;0.13;0.0868;0.0559
1398.3;0.017787;0.334;0.334;0.333;0.329;0.319;0.302;0.273;0.235;0.193;0.155
723.3;0.050097;0.23;0.23;0.224;0.209;0.187;0.157;0.122;0.0878;0.0586;0.0379
1849.6;0.032806;0.349;0.352;0.354;0.354;0.352;0.339;0.312;0.269;0.212;0.158
1175.6;0.042342;0.331;0.331;0.328;0.317;0.299;0.267;0.222;0.169;0.118;0.0788
808.5;0.066238;0.201;0.2;0.196;0.186;0.167;0.14;0.109;0.0778;0.0523;0.034
1643.9;0.023484;0.34;0.342;0.343;0.343;0.339;0.326;0.3;0.261;0.212;0.166
1823.7;0.015258;0.338;0.339;0.338;0.334;0.33;0.316;0.295;0.262;0.226;0.193
927.4;0.022927;0.316;0.315;0.31;0.3;0.282;0.255;0.218;0.175;0.132;0.0962
1496.4;0.035963;0.347;0.348;0.349;0.346;0.337;0.316;0.279;0.227;0.17;0.12
684.2;0.039117;0.254;0.252;0.245;0.23;0.207;0.175;0.138;0.101;0.0683;0.0445
1111;0.053222;0.305;0.306;0.301;0.288;0.264;0.228;0.182;0.133;0.0902;0.0585
912.9;0.02904;0.314;0.312;0.308;0.298;0.278;0.248;0.208;0.162;0.117;0.0812
925.1;0.05917;0.251;0.251;0.246;0.232;0.209;0.176;0.138;0.0988;0.0663;0.0428
1844.3;0.028187;0.346;0.348;0.349;0.35;0.348;0.338;0.314;0.274;0.221;0.17
1085;0.011571;0.28;0.28;0.275;0.266;0.251;0.23;0.204;0.176;0.148;0.127
1246.9;0.060241;0.313;0.314;0.309;0.296;0.271;0.234;0.186;0.135;0.0908;0.0587
1542.2;0.039357;0.349;0.352;0.353;0.348;0.34;0.317;0.279;0.225;0.166;0.116
1751.6;0.016161;0.335;0.338;0.338;0.335;0.329;0.318;0.293;0.26;0.222;0.187
1362.1;0.019112;0.334;0.335;0.335;0.33;0.321;0.301;0.272;0.233;0.189;0.15
989.1;0.065173;0.247;0.247;0.241;0.229;0.206;0.174;0.135;0.0969;0.0649;0.0421
1184.6;0.053618;0.315;0.317;0.312;0.3;0.277;0.24;0.193;0.142;0.0964;0.0626
1570.7;0.018746;0.337;0.339;0.339;0.337;0.33;0.315;0.29;0.253;0.209;0.169
1826.6;0.022466;0.34;0.342;0.344;0.345;0.343;0.334;0.31;0.275;0.228;0.183
1581.3;0.039524;0.35;0.353;0.354;0.35;0.342;0.321;0.282;0.229;0.17;0.119
527.9;0.027517;0.234;0.232;0.224;0.209;0.187;0.16;0.128;0.0957;0.0668;0.0451
1157.8;0.016107;0.319;0.32;0.316;0.308;0.294;0.273;0.242;0.205;0.166;0.133
1156.7;0.056193;0.306;0.307;0.302;0.289;0.265;0.228;0.182;0.132;0.0895;0.058
675.6;0.027675;0.275;0.273;0.266;0.251;0.229;0.198;0.162;0.123;0.0873;0.0596
1722;0.019678;0.337;0.342;0.342;0.341;0.337;0.324;0.301;0.266;0.222;0.18
987.3;0.025386;0.32;0.322;0.318;0.308;0.291;0.264;0.226;0.181;0.136;0.0972
869.3;0.068237;0.209;0.208;0.204;0.194;0.174;0.147;0.114;0.0815;0.0547;0.0356
1014.1;0.022246;0.323;0.322;0.318;0.31;0.294;0.269;0.232;0.189;0.145;0.107
1063.5;0.064317;0.266;0.267;0.261;0.248;0.224;0.189;0.148;0.106;0.071;0.0459
1319.8;0.01968;0.333;0.336;0.334;0.328;0.319;0.299;0.269;0.229;0.185;0.144
1342.9;0.038278;0.341;0.343;0.343;0.337;0.324;0.298;0.256;0.203;0.147;0.101
1093.7;0.06624;0.267;0.267;0.261;0.248;0.225;0.19;0.148;0.106;0.071;0.046
1097.2;0.018145;0.322;0.322;0.319;0.31;0.296;0.274;0.241;0.201;0.16;0.125
1273.1;0.057114;0.322;0.323;0.32;0.307;0.284;0.247;0.198;0.145;0.0984;0.0638
1583.5;0.020546;0.336;0.341;0.341;0.34;0.333;0.319;0.293;0.255;0.21;0.166
1100.1;0.032109;0.328;0.331;0.328;0.32;0.304;0.275;0.233;0.185;0.134;0.093
701.5;0.034792;0.269;0.268;0.26;0.245;0.222;0.189;0.152;0.113;0.0775;0.0511
590.7;0.02474;0.256;0.253;0.245;0.231;0.21;0.181;0.147;0.112;0.0803;0.0557
626.4;0.062934;0.166;0.165;0.162;0.153;0.137;0.114;0.0885;0.0634;0.0426;0.0278
745.8;0.051686;0.231;0.231;0.225;0.21;0.189;0.158;0.123;0.0883;0.0591;0.0381
986.3;0.050804;0.289;0.29;0.283;0.269;0.246;0.211;0.167;0.122;0.0821;0.0531
952.6;0.011859;0.268;0.268;0.262;0.253;0.237;0.216;0.189;0.161;0.134;0.113
517.5;0.048802;0.175;0.174;0.168;0.156;0.138;0.114;0.0881;0.0631;0.0422;0.0272
1309.9;0.013376;0.315;0.317;0.314;0.305;0.293;0.272;0.244;0.212;0.178;0.15
643.1;0.054274;0.194;0.195;0.189;0.177;0.158;0.132;0.102;0.0727;0.0486;0.0314
719.8;0.069071;0.172;0.171;0.168;0.16;0.144;0.121;0.0939;0.0673;0.0454;0.0297
1356.3;0.066936;0.318;0.318;0.312;0.298;0.273;0.234;0.185;0.133;0.089;0.0574
1995.3;0.015694;0.337;0.34;0.34;0.337;0.334;0.325;0.305;0.274;0.238;0.204
1330.3;0.064905;0.318;0.319;0.313;0.299;0.274;0.236;0.186;0.134;0.0901;0.0582
1273.2;0.039396;0.337;0.339;0.338;0.331;0.316;0.287;0.244;0.19;0.136;0.0929
996;0.029989;0.322;0.322;0.318;0.309;0.291;0.261;0.221;0.174;0.126;0.0876
1145;0.0615;0.292;0.293;0.287;0.273;0.248;0.212;0.167;0.12;0.0806;0.0521
1237.7;0.011576;0.295;0.295;0.29;0.282;0.268;0.248;0.221;0.193;0.164;0.142
606.6;0.022887;0.26;0.257;0.249;0.236;0.215;0.187;0.154;0.118;0.0859;0.0604
1831.6;0.039083;0.356;0.359;0.361;0.359;0.354;0.338;0.306;0.256;0.195;0.14
597;0.063926;0.156;0.156;0.153;0.144;0.129;0.108;0.0836;0.0599;0.0403;0.0264
1154.3;0.053397;0.311;0.313;0.308;0.295;0.272;0.235;0.188;0.138;0.0938;0.061
1091.8;0.034418;0.327;0.328;0.326;0.317;0.3;0.269;0.227;0.177;0.128;0.0871
1420.2;0.01569;0.33;0.332;0.329;0.322;0.313;0.295;0.268;0.232;0.193;0.159
1728;0.011766;0.322;0.322;0.319;0.315;0.305;0.289;0.264;0.235;0.206;0.183
786.2;0.057244;0.223;0.223;0.217;0.205;0.184;0.154;0.119;0.0856;0.0574;0.0371
887.9;0.058983;0.243;0.242;0.237;0.224;0.202;0.17;0.132;0.0948;0.0636;0.0411
1390;0.056261;0.337;0.34;0.337;0.326;0.304;0.268;0.218;0.162;0.111;0.0721
1255.8;0.029955;0.337;0.339;0.338;0.333;0.321;0.297;0.259;0.211;0.159;0.113
1297.8;0.019739;0.332;0.335;0.333;0.327;0.317;0.297;0.267;0.227;0.182;0.142
803.1;0.045745;0.265;0.263;0.257;0.242;0.219;0.185;0.146;0.106;0.0715;0.0463
1180.8;0.066832;0.284;0.284;0.278;0.264;0.24;0.204;0.159;0.114;0.0764;0.0494
1141.9;0.036152;0.331;0.331;0.329;0.321;0.304;0.274;0.231;0.18;0.129;0.0879
1949.1;0.025672;0.342;0.345;0.347;0.349;0.348;0.34;0.32;0.283;0.234;0.184
1543.1;0.020703;0.336;0.341;0.341;0.339;0.332;0.317;0.29;0.252;0.206;0.163
1020.3;0.053315;0.288;0.289;0.283;0.27;0.246;0.21;0.166;0.121;0.0816;0.0528
1275.5;0.041769;0.338;0.339;0.337;0.329;0.313;0.283;0.239;0.185;0.131;0.0881
1335;0.026828;0.339;0.338;0.34;0.336;0.327;0.306;0.272;0.227;0.175;0.129
734.7;0.017528;0.277;0.275;0.269;0.258;0.239;0.213;0.18;0.145;0.111;0.0847
1343.1;0.017956;0.333;0.333;0.332;0.327;0.317;0.298;0.268;0.23;0.187;0.15
1139.7;0.030493;0.331;0.333;0.331;0.324;0.31;0.282;0.243;0.194;0.143;0.101
1754.4;0.032269;0.347;0.351;0.352;0.352;0.349;0.335;0.306;0.261;0.205;0.152
1597.1;0.034554;0.348;0.35;0.35;0.349;0.343;0.324;0.291;0.241;0.184;0.132
1040;0.060018;0.274;0.274;0.269;0.256;0.231;0.196;0.154;0.111;0.0743;0.048
1181.3;0.047126;0.325;0.326;0.323;0.311;0.291;0.257;0.21;0.157;0.108;0.0711
1079.6;0.020252;0.323;0.325;0.321;0.313;0.298;0.274;0.241;0.2;0.156;0.119
1663.3;0.015405;0.336;0.337;0.335;0.33;0.324;0.309;0.286;0.252;0.214;0.18
1601.4;0.024687;0.34;0.342;0.344;0.343;0.339;0.324;0.297;0.256;0.207;0.159
1145.4;0.015395;0.318;0.317;0.313;0.304;0.29;0.268;0.238;0.201;0.165;0.133
1540.6;0.020624;0.336;0.341;0.34;0.339;0.332;0.316;0.29;0.251;0.206;0.163
1917.8;0.020995;0.336;0.342;0.343;0.345;0.343;0.334;0.314;0.28;0.237;0.192
1676.3;0.027767;0.344;0.346;0.347;0.347;0.344;0.331;0.303;0.261;0.207;0.157
664;0.055823;0.195;0.196;0.19;0.178;0.159;0.133;0.103;0.0734;0.0492;0.0318
1084.9;0.040766;0.321;0.322;0.319;0.308;0.288;0.255;0.211;0.16;0.112;0.0743
1386.4;0.051084;0.341;0.345;0.341;0.332;0.313;0.28;0.231;0.175;0.121;0.0797
1189.1;0.028496;0.335;0.335;0.334;0.328;0.315;0.291;0.253;0.205;0.154;0.11
575.5;0.027533;0.248;0.247;0.239;0.224;0.202;0.173;0.139;0.105;0.0735;0.0498
843;0.033017;0.299;0.3;0.294;0.281;0.259;0.226;0.185;0.141;0.0992;0.0666
1751.3;0.028425;0.346;0.347;0.349;0.349;0.346;0.335;0.308;0.267;0.213;0.162
523.5;0.034744;0.217;0.216;0.208;0.193;0.172;0.144;0.113;0.0824;0.0559;0.0365
1795.6;0.037042;0.353;0.356;0.358;0.357;0.352;0.337;0.305;0.256;0.197;0.142
617.1;0.023875;0.263;0.26;0.252;0.239;0.218;0.189;0.155;0.119;0.0857;0.0599
1250.3;0.059251;0.315;0.317;0.312;0.299;0.274;0.237;0.189;0.137;0.0927;0.06
827;0.067097;0.203;0.202;0.198;0.187;0.169;0.142;0.11;0.0787;0.0529;0.0344
1357.4;0.059768;0.33;0.333;0.328;0.315;0.292;0.254;0.204;0.149;0.101;0.0654
683.3;0.024144;0.279;0.277;0.269;0.256;0.235;0.205;0.169;0.131;0.095;0.0667
1399.4;0.042435;0.347;0.347;0.346;0.339;0.326;0.298;0.255;0.2;0.143;0.0968
584;0.056765;0.17;0.171;0.166;0.156;0.139;0.116;0.0892;0.0637;0.0427;0.0277
584.5;0.062623;0.156;0.156;0.153;0.144;0.129;0.108;0.0831;0.0596;0.0401;0.0261
728.8;0.032068;0.279;0.279;0.272;0.258;0.235;0.203;0.164;0.124;0.0861;0.0576
529.4;0.059006;0.15;0.151;0.147;0.138;0.123;0.102;0.0789;0.0564;0.0378;0.0246
1152.8;0.052612;0.312;0.314;0.309;0.297;0.274;0.237;0.19;0.14;0.0952;0.0618
1426.1;0.024204;0.338;0.341;0.341;0.338;0.331;0.313;0.282;0.24;0.19;0.144
1280.2;0.018137;0.332;0.331;0.33;0.324;0.313;0.293;0.262;0.223;0.181;0.144
1795.8;0.02771;0.345;0.347;0.349;0.349;0.347;0.336;0.311;0.271;0.218;0.167
646.5;0.017603;0.259;0.256;0.25;0.238;0.219;0.194;0.162;0.129;0.0981;0.074
1862.1;0.033098;0.349;0.353;0.354;0.354;0.352;0.34;0.313;0.269;0.212;0.158
662;0.067876;0.162;0.161;0.159;0.15;0.135;0.114;0.0881;0.0632;0.0426;0.0279
1275.5;0.023596;0.335;0.337;0.335;0.331;0.321;0.3;0.266;0.223;0.174;0.131
714.7;0.026948;0.284;0.283;0.275;0.261;0.24;0.209;0.172;0.132;0.0942;0.0649
1339.1;0.053543;0.334;0.338;0.333;0.323;0.302;0.267;0.217;0.162;0.111;0.0728
506.9;0.018712;0.223;0.22;0.213;0.201;0.183;0.159;0.131;0.102;0.0754;0.0557
1257.7;0.063165;0.309;0.31;0.304;0.29;0.265;0.228;0.18;0.13;0.0871;0.0563
907.1;0.010937;0.246;0.246;0.241;0.23;0.216;0.195;0.173;0.149;0.125;0.106
651.1;0.04335;0.232;0.231;0.224;0.209;0.187;0.156;0.122;0.0883;0.0593;0.0383
1261.8;0.056717;0.321;0.323;0.318;0.306;0.283;0.246;0.197;0.144;0.0981;0.0636
1378.4;0.014757;0.328;0.326;0.325;0.318;0.307;0.287;0.26;0.225;0.188;0.157
1644.3;0.024528;0.34;0.343;0.344;0.344;0.34;0.327;0.3;0.26;0.211;0.163
624.4;0.037325;0.243;0.24;0.233;0.218;0.195;0.164;0.129;0.0945;0.0642;0.0418
1492.4;0.037912;0.347;0.349;0.35;0.346;0.337;0.314;0.275;0.222;0.165;0.115
1275.5;0.063349;0.312;0.313;0.307;0.293;0.268;0.23;0.182;0.131;0.0882;0.057
756.6;0.026166;0.291;0.292;0.285;0.271;0.25;0.22;0.182;0.141;0.102;0.0709
1907.8;0.017491;0.339;0.339;0.341;0.341;0.338;0.328;0.306;0.275;0.235;0.198
1385.7;0.024184;0.338;0.34;0.34;0.337;0.329;0.31;0.278;0.235;0.186;0.141
1161;0.025419;0.331;0.333;0.332;0.325;0.312;0.288;0.252;0.206;0.158;0.115
1912.9;0.014772;0.339;0.338;0.338;0.335;0.331;0.318;0.297;0.266;0.231;0.199
1177.9;0.041491;0.33;0.331;0.329;0.319;0.301;0.269;0.224;0.172;0.121;0.0807
1298.9;0.039489;0.338;0.341;0.34;0.333;0.319;0.29;0.248;0.194;0.139;0.0949
1330.8;0.026946;0.338;0.338;0.34;0.336;0.327;0.306;0.272;0.226;0.174;0.128
1050.8;0.065489;0.26;0.26;0.254;0.241;0.218;0.184;0.143;0.103;0.0688;0.0446
858.9;0.055178;0.248;0.248;0.242;0.228;0.206;0.173;0.135;0.0971;0.0652;0.042
1368.4;0.039811;0.342;0.345;0.345;0.338;0.325;0.299;0.256;0.202;0.146;0.1
1110.2;0.064998;0.274;0.275;0.269;0.255;0.231;0.196;0.153;0.11;0.0735;0.0476
668.9;0.037303;0.255;0.253;0.246;0.231;0.207;0.175;0.139;0.102;0.0694;0.0452
